0,"[0, 2, 1, 4, 0, 2, 2, 2, 1, 0, 0, 3, 0, 0, 1, 3, 0, 0]","[1, 2, 3, 2, 1]","{'acc_top1': 0.497, 'acc_top5': 0.872}"
1,"[1, 2, 4, 3, 1, 0, 0, 1, 1, 2, 2, 4, 1, 1, 1, 1, 1, 0]","[0, 2, 1, 2, 0]","{'acc_top1': 0.258, 'acc_top5': 0.607}"
2,"[4, 0, 4, 1, 0, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 0, 1, 1]","[1, 0, 1, 1, 1]","{'acc_top1': 0.383, 'acc_top5': 0.765}"
3,"[0, 2, 3, 3, 1, 1, 1, 2, 1, 0, 1, 0, 1, 0, 2, 0, 0, 0]","[2, 1, 3, 1, 2]","{'acc_top1': 0.873, 'acc_top5': 0.985}"
4,"[4, 3, 3, 4, 3, 1, 1, 2, 0, 1, 1, 3, 3, 0, 1, 1, 1, 1]","[2, 2, 3, 0, 1]","{'acc_top1': 0.92, 'acc_top5': 0.991}"
5,"[2, 0, 3, 5, 0, 2, 1, 1, 1, 2, 0, 5, 3, 0, 2, 2, 1, 1]","[0, 2, 0, 2, 1]","{'acc_top1': 0.892, 'acc_top5': 0.987}"
6,"[4, 0, 1, 4, 1, 2, 0, 2, 2, 0, 0, 5, 0, 1, 1, 1, 0, 0]","[1, 2, 2, 1, 1]","{'acc_top1': 0.719, 'acc_top5': 0.948}"
7,"[4, 2, 3, 2, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 2, 0, 0, 0]","[2, 1, 0, 2, 0]","{'acc_top1': 0.933, 'acc_top5': 0.993}"
8,"[2, 0, 3, 5, 0, 2, 1, 2, 2, 2, 2, 1, 3, 0, 2, 0, 0, 1]","[2, 0, 1, 0, 0]","{'acc_top1': 0.688, 'acc_top5': 0.955}"
9,"[0, 1, 1, 5, 3, 1, 1, 2, 2, 1, 2, 2, 1, 3, 2, 2, 0, 0]","[2, 0, 1, 2, 0]","{'acc_top1': 0.027, 'acc_top5': 0.099}"
10,"[0, 2, 4, 2, 0, 1, 1, 2, 0, 0, 0, 3, 3, 3, 0, 3, 1, 1]","[1, 2, 2, 1, 2]","{'acc_top1': 0.347, 'acc_top5': 0.732}"
11,"[1, 3, 1, 2, 0, 0, 2, 1, 2, 2, 0, 2, 1, 3, 2, 2, 1, 0]","[0, 1, 2, 2, 2]","{'acc_top1': 0.311, 'acc_top5': 0.663}"
13,"[0, 1, 2, 3, 3, 2, 2, 0, 0, 1, 2, 4, 0, 0, 0, 1, 1, 0]","[0, 2, 0, 1, 2]","{'acc_top1': 0.02, 'acc_top5': 0.093}"
14,"[0, 0, 0, 0, 2, 2, 2, 1, 0, 2, 1, 4, 1, 3, 1, 2, 1, 0]","[1, 1, 0, 1, 1]","{'acc_top1': 0.899, 'acc_top5': 0.99}"
15,"[1, 0, 0, 5, 3, 0, 2, 2, 0, 2, 1, 2, 1, 3, 0, 3, 0, 0]","[1, 2, 0, 1, 2]","{'acc_top1': 0.872, 'acc_top5': 0.986}"
18,"[4, 0, 3, 2, 2, 1, 0, 0, 0, 1, 1, 4, 1, 3, 1, 1, 1, 1]","[0, 0, 3, 2, 0]","{'acc_top1': 0.354, 'acc_top5': 0.785}"
1000,"[0, 0, 3, 2, 0, 1, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0]","[1, 1, 0, 1, 1]","{'acc_top1': 0.951, 'acc_top5': 0.993}"
20,"[0, 3, 2, 2, 3, 0, 2, 0, 0, 1, 1, 0, 2, 0, 0, 1, 1, 1]","[1, 1, 3, 1, 2]","{'acc_top1': 0.716, 'acc_top5': 0.946}"
21,"[3, 1, 2, 2, 2, 2, 1, 0, 2, 2, 1, 5, 3, 0, 0, 0, 1, 1]","[2, 0, 2, 0, 0]","{'acc_top1': 0.885, 'acc_top5': 0.987}"
22,"[3, 2, 1, 5, 2, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 2, 1, 1]","[1, 0, 3, 0, 2]","{'acc_top1': 0.897, 'acc_top5': 0.987}"
23,"[0, 2, 3, 1, 2, 2, 1, 1, 1, 0, 1, 1, 2, 1, 1, 2, 0, 0]","[1, 1, 1, 0, 2]","{'acc_top1': 0.017, 'acc_top5': 0.079}"
24,"[4, 0, 4, 4, 0, 2, 0, 1, 1, 2, 1, 1, 1, 2, 1, 0, 0, 0]","[0, 0, 2, 2, 0]","{'acc_top1': 0.017, 'acc_top5': 0.083}"
25,"[3, 0, 3, 0, 1, 0, 2, 2, 2, 2, 1, 1, 0, 2, 1, 1, 1, 0]","[1, 0, 3, 2, 0]","{'acc_top1': 0.601, 'acc_top5': 0.922}"
26,"[2, 2, 0, 3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 2, 2, 1, 0]","[1, 1, 3, 2, 0]","{'acc_top1': 0.694, 'acc_top5': 0.955}"
27,"[3, 2, 2, 3, 2, 1, 1, 1, 1, 2, 2, 1, 1, 3, 1, 0, 0, 1]","[2, 0, 3, 0, 1]","{'acc_top1': 0.89, 'acc_top5': 0.977}"
28,"[1, 0, 1, 4, 0, 2, 1, 2, 0, 0, 0, 1, 0, 0, 2, 3, 0, 1]","[0, 2, 1, 2, 1]","{'acc_top1': 0.312, 'acc_top5': 0.742}"
29,"[3, 1, 1, 4, 1, 1, 1, 2, 0, 1, 1, 4, 2, 0, 1, 2, 1, 1]","[0, 0, 0, 2, 0]","{'acc_top1': 0.032, 'acc_top5': 0.147}"
32,"[3, 0, 4, 2, 2, 1, 2, 0, 0, 0, 1, 5, 3, 0, 0, 2, 1, 1]","[1, 1, 3, 2, 1]","{'acc_top1': 0.619, 'acc_top5': 0.927}"
33,"[4, 3, 3, 1, 3, 1, 0, 2, 0, 1, 2, 5, 3, 2, 1, 1, 1, 1]","[2, 0, 3, 2, 1]","{'acc_top1': 0.864, 'acc_top5': 0.987}"
34,"[2, 3, 1, 5, 3, 1, 0, 2, 1, 2, 1, 2, 3, 3, 0, 3, 0, 0]","[1, 1, 1, 0, 1]","{'acc_top1': 0.017, 'acc_top5': 0.083}"
35,"[2, 3, 0, 3, 0, 2, 1, 2, 1, 2, 0, 4, 2, 3, 0, 0, 1, 1]","[2, 2, 0, 2, 1]","{'acc_top1': 0.895, 'acc_top5': 0.989}"
36,"[2, 3, 1, 2, 1, 0, 0, 1, 2, 0, 0, 0, 2, 0, 2, 3, 1, 0]","[2, 0, 0, 2, 2]","{'acc_top1': 0.908, 'acc_top5': 0.988}"
38,"[0, 3, 0, 5, 3, 0, 0, 0, 1, 0, 0, 0, 3, 1, 0, 3, 1, 0]","[2, 1, 3, 2, 0]","{'acc_top1': 0.856, 'acc_top5': 0.981}"
39,"[0, 2, 2, 2, 0, 1, 0, 2, 1, 1, 2, 4, 1, 3, 2, 1, 0, 0]","[0, 0, 3, 2, 1]","{'acc_top1': 0.671, 'acc_top5': 0.94}"
1001,"[0, 0, 3, 5, 0, 1, 1, 2, 0, 2, 0, 5, 1, 3, 2, 0, 1, 0]","[1, 1, 0, 2, 1]","{'acc_top1': 0.947, 'acc_top5': 0.992}"
